Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2014-15,21.0,SAS,NBA,SF,33.0,358.0,8.2,0.389,0.124,0.157,1.6,20.8,11.4,10.9,2.1,1.5,9.5,13.4,-0.3,0.6,0.3,0.044,-3.8,2.3,-1.4,0.1
2015-16,22.0,SAS,NBA,SF,78.0,1245.0,12.9,0.528,0.125,0.281,2.4,19.4,11.2,13.7,2.5,1.8,15.1,14.4,0.7,2.8,3.5,0.133,-1.7,3.1,1.4,1.1
2016-17,23.0,SAS,NBA,SF,72.0,1020.0,12.5,0.525,0.191,0.273,3.7,19.0,11.5,12.4,2.5,2.1,14.3,12.1,0.7,2.0,2.7,0.127,-1.4,3.2,1.8,1.0
2017-18,24.0,SAS,NBA,SF,74.0,1978.0,15.9,0.582,0.13,0.333,4.7,17.6,11.1,14.7,2.9,2.5,15.8,13.5,2.4,3.8,6.2,0.151,-0.4,3.3,2.9,2.4
2018-19,25.0,MEM,NBA,SF,43.0,1281.0,12.8,0.569,0.123,0.232,4.1,18.1,11.0,15.0,2.1,2.7,16.0,12.6,0.8,1.8,2.7,0.1,-1.6,2.4,0.8,0.9
2019-20,26.0,MEM,NBA,SF,67.0,1330.0,12.5,0.534,0.257,0.236,4.7,17.6,11.3,15.9,1.9,2.4,15.3,13.5,0.9,1.7,2.5,0.091,-1.5,2.0,0.5,0.9
2020-21,27.0,MEM,NBA,PF,69.0,1887.0,17.2,0.578,0.397,0.28,2.9,19.5,11.1,18.3,2.1,2.7,10.4,18.5,2.9,2.7,5.6,0.143,1.4,1.7,3.1,2.4
2021-22,28.0,MEM,NBA,PF,9.0,197.0,13.5,0.469,0.319,0.116,5.2,22.4,13.4,15.0,2.0,2.3,8.8,17.0,0.1,0.1,0.2,0.057,-1.1,-0.8,-1.9,0.0
Career,,,NBA,,445.0,9296.0,14.1,0.551,0.231,0.268,3.7,18.7,11.2,15.1,2.4,2.4,13.7,14.4,8.2,15.5,23.7,0.123,-0.8,2.5,1.7,8.7
,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,SAS,NBA,,257.0,4601.0,13.7,0.54,0.141,0.291,3.6,18.6,11.2,13.6,2.7,2.1,14.8,13.4,3.5,9.2,12.7,0.132,-1.3,3.1,1.9,4.5
4 seasons,,MEM,NBA,,188.0,4695.0,14.5,0.56,0.301,0.25,3.8,18.7,11.2,16.6,2.0,2.6,12.8,15.4,4.7,6.3,11.0,0.113,-0.3,1.9,1.5,4.2
