Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2018-19,29.0,BOS,NBA,PG,36.0,343.0,14.3,0.597,0.371,0.267,0.9,11.8,6.4,22.5,1.7,0.5,13.9,17.1,0.6,0.4,1.0,0.134,-1.3,0.7,-0.7,0.1
2019-20,30.0,BOS,NBA,PG,71.0,1369.0,12.8,0.577,0.282,0.376,1.7,9.4,5.6,17.8,2.2,0.9,15.3,15.5,1.8,1.8,3.5,0.124,-1.9,1.3,-0.6,0.5
2020-21,31.0,TOT,NBA,PG,61.0,1053.0,9.5,0.489,0.284,0.338,1.8,8.8,5.3,22.5,1.9,1.0,17.1,16.9,-0.2,1.0,0.9,0.039,-4.6,-0.2,-4.8,-0.7
2020-21,31.0,GSW,NBA,PG,39.0,625.0,8.5,0.468,0.353,0.324,1.4,9.8,5.6,20.8,2.0,0.8,15.8,16.0,-0.2,0.7,0.5,0.036,-4.7,0.3,-4.4,-0.4
2020-21,31.0,CHO,NBA,PG,22.0,428.0,10.9,0.518,0.19,0.357,2.5,7.5,4.9,25.0,1.9,1.2,18.9,18.1,0.1,0.3,0.4,0.044,-4.4,-0.8,-5.3,-0.4
2021-22,32.0,IND,NBA,PG,7.0,95.0,3.7,0.371,0.304,0.261,3.6,12.3,8.1,25.5,0.0,4.4,31.9,17.2,-0.2,0.1,-0.2,-0.084,-5.5,-2.0,-7.4,-0.1
Career,,,NBA,,175.0,2860.0,11.5,0.541,0.295,0.343,1.7,9.6,5.7,20.4,1.9,1.0,16.4,16.3,2.0,3.2,5.2,0.087,-2.9,0.6,-2.4,-0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,BOS,NBA,,107.0,1712.0,13.1,0.581,0.302,0.351,1.6,9.9,5.8,18.7,2.1,0.9,15.0,15.8,2.4,2.1,4.5,0.126,-1.8,1.2,-0.6,0.6
1 season,,GSW,NBA,,39.0,625.0,8.5,0.468,0.353,0.324,1.4,9.8,5.6,20.8,2.0,0.8,15.8,16.0,-0.2,0.7,0.5,0.036,-4.7,0.3,-4.4,-0.4
1 season,,CHO,NBA,,22.0,428.0,10.9,0.518,0.19,0.357,2.5,7.5,4.9,25.0,1.9,1.2,18.9,18.1,0.1,0.3,0.4,0.044,-4.4,-0.8,-5.3,-0.4
1 season,,IND,NBA,,7.0,95.0,3.7,0.371,0.304,0.261,3.6,12.3,8.1,25.5,0.0,4.4,31.9,17.2,-0.2,0.1,-0.2,-0.084,-5.5,-2.0,-7.4,-0.1
